建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:10:36.532599","MTX05","小台05","111037","468000","111037.468000","17002.00","1","-276.00","-1.60","17001.00","1","17004.00","9","17299.00","21.00","17354.00","-352.00","16950.00","52.00","404.00","17278.00","17197.00","102.00","0","12123","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:11:08.925323","TSEA","加權指","000000","000000","000000.000000","17082.26","42","-202.28","-1.17","0.00","0","0.00","0","17273.05","-11.49","17316.35","-234.09","17046.67","35.59","269.68","17284.54","17284.54","-11.49","0","191386","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:11:10.774265","0050","元大台灣50","000000","000000","000000.000000","132.55","1","-2.00","-1.49","132.50","13","132.55","61","134.15","-0.40","134.45","-1.90","132.20","0.35","2.25","134.55","134.55","-0.40","0","10928","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:11:10.125019","00632R","元大台灣50反1","000000","000000","000000.000000","5.38","1","0.07","1.32","5.38","22639","5.39","7013","5.33","0.02","5.41","-0.03","5.31","0.07","0.10","5.31","5.31","0.02","0","99675","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:11:11.404262","TX06","台指06","000000","000000","000000.000000","16975.00","1","-269.00","-1.56","16967.00","5","16971.00","9","17273.00","29.00","17315.00","-340.00","16925.00","50.00","390.00","17244.00","17162.00","111.00","0","278","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:11:11.280594","MTX06","小台06","000000","000000","000000.000000","16970.00","1","-274.00","-1.59","16969.00","1","16971.00","1","17258.00","14.00","17319.00","-349.00","16920.00","50.00","399.00","17244.00","17165.00","93.00","0","1595","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:11:11.169744","2330","台積電","111111","445400","111111.445400","561.00","1","-6.00","-1.06","560.00","5799","561.00","866","563.00","-4.00","566.00","-5.00","560.00","1.00","6.00","567.00","567.00","-4.00","0","14980","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:11:11.028194","UD06","道瓊06","111053","074000","111053.074000","34483.00","1","11.00","0.03","34476.00","23","34482.00","2","34569.00","97.00","34817.00","-334.00","34383.00","100.00","434.00","34472.00","34664.00","-95.00","0","2163","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:11:11.280594","UN2206","那斯達克2206","111105","594000","111105.594000","14220.00","1","-332.00","-2.28","14217.00","24","14220.00","23","14605.00","53.00","14644.00","-424.00","14200.00","20.00","444.00","14552.00","14333.00","272.00","0","4975","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:11:11.402341","TX05","台指05","111110","101000","111110.101000","17002.00","1","-276.00","-1.60","17000.00","1","17002.00","11","17300.00","22.00","17352.00","-350.00","16950.00","52.00","402.00","17278.00","17200.00","100.00","0","2449","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:11:11.279591","MTX05","小台05","111108","203000","111108.203000","17000.00","1","-278.00","-1.61","16999.00","6","17002.00","3","17299.00","21.00","17354.00","-354.00","16950.00","50.00","404.00","17278.00","17197.00","102.00","0","12131","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:11:43.938119","TSEA","加權指","000000","000000","000000.000000","17078.83","28","-205.71","-1.19","0.00","0","0.00","0","17273.05","-11.49","17316.35","-237.52","17046.67","32.16","269.68","17284.54","17284.54","-11.49","0","191707","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:11:46.428696","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.45","31","132.50","33","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","10957","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:11:44.654351","00632R","元大台灣50反1","000000","000000","000000.000000","5.38","1","0.07","1.32","5.38","23832","5.39","1513","5.33","0.02","5.41","-0.03","5.31","0.07","0.10","5.31","5.31","0.02","0","99711","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:11:46.532508","TX06","台指06","000000","000000","000000.000000","16963.00","1","-281.00","-1.63","16962.00","1","16965.00","10","17273.00","29.00","17315.00","-352.00","16925.00","38.00","390.00","17244.00","17162.00","111.00","0","279","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:11:46.406261","MTX06","小台06","000000","000000","000000.000000","16963.00","1","-281.00","-1.63","16960.00","32","16966.00","14","17258.00","14.00","17319.00","-356.00","16920.00","43.00","399.00","17244.00","17165.00","93.00","0","1599","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:11:46.571176","2330","台積電","111145","537312","111145.537312","561.00","1","-6.00","-1.06","560.00","5819","561.00","858","563.00","-4.00","566.00","-5.00","560.00","1.00","6.00","567.00","567.00","-4.00","0","15001","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:11:44.160108","UD06","道瓊06","111116","125000","111116.125000","34482.00","1","10.00","0.03","34471.00","23","34477.00","2","34569.00","97.00","34817.00","-335.00","34383.00","99.00","434.00","34472.00","34664.00","-95.00","0","2164","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:11:44.160108","UN2206","那斯達克2206","111133","610000","111133.610000","14217.00","2","-335.00","-2.30","14215.00","26","14218.00","23","14605.00","53.00","14644.00","-427.00","14200.00","17.00","444.00","14552.00","14333.00","272.00","0","4978","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:11:46.532508","TX05","台指05","111125","661000","111125.661000","16998.00","1","-280.00","-1.62","16993.00","1","16996.00","10","17300.00","22.00","17352.00","-354.00","16950.00","48.00","402.00","17278.00","17200.00","100.00","0","2451","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:11:46.403565","MTX05","小台05","111145","866000","111145.866000","16997.00","1","-281.00","-1.63","16992.00","35","16997.00","22","17299.00","21.00","17354.00","-357.00","16950.00","47.00","404.00","17278.00","17197.00","102.00","0","12139","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:12:18.957691","TSEA","加權指","000000","000000","000000.000000","17080.00","34","-204.54","-1.18","0.00","0","0.00","0","17273.05","-11.49","17316.35","-236.35","17046.67","33.33","269.68","17284.54","17284.54","-11.49","0","191974","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:12:18.686953","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.45","32","132.50","61","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","10966","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:12:20.657967","00632R","元大台灣50反1","000000","000000","000000.000000","5.38","1","0.07","1.32","5.38","23329","5.39","1421","5.33","0.02","5.41","-0.03","5.31","0.07","0.10","5.31","5.31","0.02","0","100220","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:12:20.904822","TX06","台指06","000000","000000","000000.000000","16963.00","1","-281.00","-1.63","16966.00","4","16970.00","4","17273.00","29.00","17315.00","-352.00","16925.00","38.00","390.00","17244.00","17162.00","111.00","0","279","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:12:21.528278","MTX06","小台06","000000","000000","000000.000000","16963.00","1","-281.00","-1.63","16965.00","24","16971.00","16","17258.00","14.00","17319.00","-356.00","16920.00","43.00","399.00","17244.00","17165.00","93.00","0","1599","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:12:21.517671","2330","台積電","111221","061144","111221.061144","561.00","1","-6.00","-1.06","560.00","5837","561.00","808","563.00","-4.00","566.00","-5.00","560.00","1.00","6.00","567.00","567.00","-4.00","0","15045","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:12:20.536920","UD06","道瓊06","111116","125000","111116.125000","34482.00","1","10.00","0.03","34473.00","1","34477.00","2","34569.00","97.00","34817.00","-335.00","34383.00","99.00","434.00","34472.00","34664.00","-95.00","0","2164","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:12:20.535909","UN2206","那斯達克2206","111209","618000","111209.618000","14216.00","1","-336.00","-2.31","14217.00","25","14219.00","3","14605.00","53.00","14644.00","-428.00","14200.00","16.00","444.00","14552.00","14333.00","272.00","0","4979","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:12:20.904822","TX05","台指05","111213","281000","111213.281000","16996.00","2","-282.00","-1.63","16998.00","10","17001.00","4","17300.00","22.00","17352.00","-356.00","16950.00","46.00","402.00","17278.00","17200.00","100.00","0","2453","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:12:21.028377","MTX05","小台05","111219","204000","111219.204000","17000.00","3","-278.00","-1.61","16998.00","4","17000.00","1","17299.00","21.00","17354.00","-354.00","16950.00","50.00","404.00","17278.00","17197.00","102.00","0","12149","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:12:53.922983","TSEA","加權指","000000","000000","000000.000000","17081.55","51","-202.99","-1.17","0.00","0","0.00","0","17273.05","-11.49","17316.35","-234.80","17046.67","34.88","269.68","17284.54","17284.54","-11.49","0","192230","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:12:55.696783","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.45","31","132.50","45","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","10985","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:12:56.474837","00632R","元大台灣50反1","000000","000000","000000.000000","5.38","1","0.07","1.32","5.38","23315","5.39","527","5.33","0.02","5.41","-0.03","5.31","0.07","0.10","5.31","5.31","0.02","0","101141","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:12:56.529139","TX06","台指06","000000","000000","000000.000000","16963.00","1","-281.00","-1.63","16968.00","1","16971.00","14","17273.00","29.00","17315.00","-352.00","16925.00","38.00","390.00","17244.00","17162.00","111.00","0","279","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:12:56.401691","MTX06","小台06","000000","000000","000000.000000","16963.00","1","-281.00","-1.63","16967.00","6","16971.00","1","17258.00","14.00","17319.00","-356.00","16920.00","43.00","399.00","17244.00","17165.00","93.00","0","1599","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 11:12:55.777871","2330","台積電","111256","705130","111256.705130","561.00","1","-6.00","-1.06","560.00","5854","561.00","798","563.00","-4.00","566.00","-5.00","560.00","1.00","6.00","567.00","567.00","-4.00","0","15061","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:12:52.400812","UD06","道瓊06","111116","125000","111116.125000","34482.00","1","10.00","0.03","34473.00","2","34477.00","2","34569.00","97.00","34817.00","-335.00","34383.00","99.00","434.00","34472.00","34664.00","-95.00","0","2164","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:12:52.654008","UN2206","那斯達克2206","111209","618000","111209.618000","14216.00","1","-336.00","-2.31","14215.00","26","14218.00","23","14605.00","53.00","14644.00","-428.00","14200.00","16.00","444.00","14552.00","14333.00","272.00","0","4979","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:12:56.030532","TX05","台指05","111213","281000","111213.281000","16996.00","2","-282.00","-1.63","17000.00","2","17001.00","2","17300.00","22.00","17352.00","-356.00","16950.00","46.00","402.00","17278.00","17200.00","100.00","0","2453","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:12:56.401691","MTX05","小台05","111249","315000","111249.315000","17000.00","1","-278.00","-1.61","16999.00","6","17000.00","1","17299.00","21.00","17354.00","-354.00","16950.00","50.00","404.00","17278.00","17197.00","102.00","0","12152","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:13:28.976343","TSEA","加權指","000000","000000","000000.000000","17081.15","24","-203.39","-1.18","0.00","0","0.00","0","17273.05","-11.49","17316.35","-235.20","17046.67","34.48","269.68","17284.54","17284.54","-11.49","0","192487","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:13:31.213635","0050","元大台灣50","000000","000000","000000.000000","132.50","2","-2.05","-1.52","132.45","44","132.50","44","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","11005","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:13:29.247469","00632R","元大台灣50反1","000000","000000","000000.000000","5.38","1","0.07","1.32","5.38","21305","5.39","833","5.33","0.02","5.41","-0.03","5.31","0.07","0.10","5.31","5.31","0.02","0","101489","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:13:31.279825","TX06","台指06","000000","000000","000000.000000","16963.00","1","-281.00","-1.63","16974.00","4","16977.00","6","17273.00","29.00","17315.00","-352.00","16925.00","38.00","390.00","17244.00","17162.00","111.00","0","279","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:13:31.526640","MTX06","小台06","000000","000000","000000.000000","16974.00","1","-270.00","-1.57","16973.00","7","16978.00","37","17258.00","14.00","17319.00","-345.00","16920.00","54.00","399.00","17244.00","17165.00","93.00","0","1600","20220411","18968.00","15520.00","4179","-1","2","2","570"
